,business_status,formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,tag,price_level,results
102,CLOSED_TEMPORARILY,"Merces, Bambolim, Goa 403202, India","{'location': {'lat': 15.4790424, 'lng': 73.8489336}, 'viewport': {'northeast': {'lat': 15.48031222989272, 'lng': 73.85031262989273}, 'southwest': {'lat': 15.47761257010728, 'lng': 73.84761297010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_islam-71.png,f5830ed0df9c5d50cdbbcaa7f385b5d7aa66ba00,Masjid Ul Aqsa,,"[{'height': 1504, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102306605109996491513"">Mohammed Imdad</a>'], 'photo_reference': 'CmRaAAAAcLm8Si_ymPOZDUEfKLz4QBrnBtIdoz3YORHP6PDRZYth9RGb3PxkYvaRGqsXCBLmKO18AELq1xVH5n5Hj-qGolbNcUL0nP0hQLtbsaflDPgtJ7bkkikB58VimnnJ1LYYEhCjNO2prL8eWA_uZxnjDifGGhSLER2K-mbl9_pmJdqem3N0FaQuNg', 'width': 3264}]",ChIJ54IFFFy_vzsRY-Hj-CMl7rE,"{'compound_code': 'FRHX+JH Merces, Bambolim, Goa', 'global_code': '7J7MFRHX+JH'}",4.2,ChIJ54IFFFy_vzsRY-Hj-CMl7rE,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",33,TRUE,mosque,,
103,CLOSED_TEMPORARILY,"Housing Board, Rumdamol, Davorlim, Navelim, Goa 403707, India","{'location': {'lat': 15.276759, 'lng': 73.98837089999999}, 'viewport': {'northeast': {'lat': 15.27817382989272, 'lng': 73.9897091298927}, 'southwest': {'lat': 15.27547417010728, 'lng': 73.98700947010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_islam-71.png,fc17acc52162a75fb5f54cf42080d6e793716c6e,Sunni Al Madina Masjid Wa Madrasa,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114283468269676457682"">A Google User</a>'], 'photo_reference': 'CmRaAAAAr7TN6zqzWsRUoMookhvPPbdMOd25w2KQ2ppYU8EAhpUDJmkynyNNgI-zsYSZi2V22q-FhkJ6DJW0UuJQ6cKw_UC5LnWRiydHqmRs_37-b1sZUhC-CxnltFc2siSoPSItEhD9iSkTsDLuTY7dqldmjEBEGhSbeWNFJ5R4x58LxOYMyEjoss3FGw', 'width': 4608}]",ChIJq6qq6jKyvzsRZe0nGWv8SiQ,"{'compound_code': '7XGQ+P8 Navelim, Goa', 'global_code': '7J7M7XGQ+P8'}",4.5,ChIJq6qq6jKyvzsRZe0nGWv8SiQ,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",68,TRUE,mosque,,
104,CLOSED_TEMPORARILY,"Nagoa, Goa 403722, India","{'location': {'lat': 15.3727145, 'lng': 73.9258785}, 'viewport': {'northeast': {'lat': 15.37406897989272, 'lng': 73.92726417989272}, 'southwest': {'lat': 15.37136932010728, 'lng': 73.92456452010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_islam-71.png,08dc827bcfd889ab95ab3d31865ac65190d99209,Masjid Mehboob-E-Subhanni,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115517737079991029307"">shabaaz mansoori</a>'], 'photo_reference': 'CmRaAAAAI43JnPw6UZ4sOav8YZ1PCNtMqqRVerOAKu1WEtAjHozj7hF499J2xPD2jgHS_gHWS8WpfMjDvh5MkrkxBSJL9UyN-C8hGpQDb4QCJtl-TERQtkuedpGGBomNFhrlxYXwEhBAJSEvfVIGh64v5pf-mef3GhRfmdtaDXc1Cjzi7EuyHAgBt36R7w', 'width': 3456}]",ChIJq6qqC1e3vzsRK-5UxmdtoSw,"{'compound_code': '9WFG+39 Nagoa, Goa', 'global_code': '7J7M9WFG+39'}",4.7,ChIJq6qqC1e3vzsRK-5UxmdtoSw,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",22,TRUE,mosque,,
105,CLOSED_TEMPORARILY,"Chandrawado, SBI Housing Colony, Fatorda, Margao, Goa 403602, India","{'location': {'lat': 15.3006834, 'lng': 73.96422559999999}, 'viewport': {'northeast': {'lat': 15.30203242989272, 'lng': 73.96556757989272}, 'southwest': {'lat': 15.29933277010728, 'lng': 73.96286792010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_islam-71.png,ec20aae321214b5dee50067894f122a26974cb2a,Masjid E Al Aqsa,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116791546316066258096"">Celroy ratos</a>'], 'photo_reference': 'CmRaAAAARynm6cHuBOgH6GE0faNV90yNBGGDz-A0D5J4WIfjcRKDpcihqCUNFc1eeB7g9kW4QZlFvBXLov4cB5JtE7NaOsfL6fupUpYin2P6X7J4Xud55P8ni57rdktXqyJ26KjMEhBsrlgFSKAA9ZbeCCGaOUCwGhRR0-vc0IkJeVJLc6B9J90a7kQWlg', 'width': 1080}]",ChIJTZ8uwWixvzsROPC1csecE5w,"{'compound_code': '8X27+7M Fatorda, Goa', 'global_code': '7J7M8X27+7M'}",4.6,ChIJTZ8uwWixvzsROPC1csecE5w,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",40,TRUE,mosque,,
106,CLOSED_TEMPORARILY,"Malbhat, Margao, Goa 403601, India","{'location': {'lat': 15.2706555, 'lng': 73.96293519999999}, 'viewport': {'northeast': {'lat': 15.27200992989272, 'lng': 73.96420867989272}, 'southwest': {'lat': 15.26931027010728, 'lng': 73.96150902010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_islam-71.png,82abf4e58ab3f824c11e79d21443e7c6c73d36cc,Arab Sab Sunni Jamia Masjid,,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116002269771256944830"">sarfaraz bharde</a>'], 'photo_reference': 'CmRaAAAAA54XAl9oF3hCpCwp50skOBAGsjHh71LnDKp4GYpRYDnEdmx1llwFrewksUuv4bjJ-ry7z7HnvGrD6axAnwKCndAIxW_5U1EJbCxcpXOQm-Q8Qc7R9_sLgyjydLrNJexzEhD10vthZgK7xYN6errE3Ac6GhRZvaTJQQ36gFM_1u5XyaV1z7-AJg', 'width': 4096}]",ChIJR9s51sOzvzsRKlkYQuvgLvU,"{'compound_code': '7XC7+75 Malbhat, Margao, Goa', 'global_code': '7J7M7XC7+75'}",4.6,ChIJR9s51sOzvzsRKlkYQuvgLvU,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",16,TRUE,mosque,,
107,OPERATIONAL,"Calangute - Baga Rd, Baga, Goa 403516, India","{'location': {'lat': 15.561827, 'lng': 73.75284239999999}, 'viewport': {'northeast': {'lat': 15.56315597989272, 'lng': 73.75414647989271}, 'southwest': {'lat': 15.56045632010727, 'lng': 73.75144682010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,63c4424f9f3f58bb7631ca56e2b3dddefc548b43,Hyderabadi Biryani by Jacks Kitchen,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112741942459193485583"">A Google User</a>'], 'photo_reference': 'CmRaAAAA31hs53qU4wAlvR4vWl9MQzQJMQke6ZWR9f6FYs6bGah5btNysWSUIlz-nhpcB_bd1nNtGLD5JeiUiwHuxi7rxVdrlQVezVo1FWT9qWF1-jSBMaPnIxK5wCQUnWa4ly08EhDIDtKqj1dQVAao4Sq1WJ2eGhR3q8ZBO1_EAG_4RdY_3TiPJsvBBg', 'width': 1920}]",ChIJk9OSQSnrvzsRxqbMaz9nUJY,"{'compound_code': 'HQ63+P4 Baga, Goa', 'global_code': '7J7MHQ63+P4'}",5,ChIJk9OSQSnrvzsRxqbMaz9nUJY,"['restaurant', 'food', 'point_of_interest', 'establishment']",19,,restraunt,,
108,OPERATIONAL,"Beach, Junaswada, Mandrem, Goa 403527, India","{'location': {'lat': 15.6718817, 'lng': 73.7102148}, 'viewport': {'northeast': {'lat': 15.67317292989272, 'lng': 73.71146547989272}, 'southwest': {'lat': 15.67047327010728, 'lng': 73.70876582010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,de7b2bf9c8bf52eeb633edeaab33917d0f98e460,Black pepper,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109119904224597884283"">A Google User</a>'], 'photo_reference': 'CmRaAAAAGUZRiWTpgQQF0zE6c2D73umhfg1zeb827bSmJ2MTW05NESFdzs69POlzH-eHfPPVrddC36jQTCLDp7gVgTCo5RPFVwsQgeqKwOkEUKI5KZKDN1-O0avihHtpsJpLuzOTEhCBSMa96TwrG8W6KPIoDQ_8GhSA9-Faqzsq9edMe0Hmxm1Gz3A5dA', 'width': 1920}]",ChIJyVTjn5bvvzsRcnihu_nXCxk,"{'compound_code': 'MPC6+Q3 Mandrem, Goa', 'global_code': '7J7MMPC6+Q3'}",5,ChIJyVTjn5bvvzsRcnihu_nXCxk,"['restaurant', 'food', 'point_of_interest', 'establishment']",54,,restraunt,,
109,OPERATIONAL,"Calangute - Baga Rd, Mapusa, Goa 403516, India","{'location': {'lat': 15.5526281, 'lng': 73.7582491}, 'viewport': {'northeast': {'lat': 15.55399377989272, 'lng': 73.75962717989273}, 'southwest': {'lat': 15.55129412010728, 'lng': 73.75692752010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,9f3178715dd158f7e59fd7c153ef7b5410b296ed,The Kindman's At Nicky's Bar 'n' Restaurant,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109645322451797351296"">Drew Turner</a>'], 'photo_reference': 'CmRaAAAAW9Neh6D51HgKT5BvQhSskqwuwEEPYY_LmpfQ2cGTigJm7L6oNl3X_g6g8LnIoqRSMsZvHGwjpeZdL9JIrYtxQBjqwoyt81Wq56V4z0XnRULC-u_1FqXIl7dNjGtSWSZ1EhAqpLnCKqipTT_3uKv-MFaFGhR-OBG0LCholnGPXDV-kruDcPurNQ', 'width': 4608}]",ChIJfUxsgwjqvzsRwgQ5Ha7RPw0,"{'compound_code': 'HQ35+37 Mapusa, Goa', 'global_code': '7J7MHQ35+37'}",4.9,ChIJfUxsgwjqvzsRwgQ5Ha7RPw0,"['restaurant', 'food', 'point_of_interest', 'establishment']",13,,restraunt,,
110,OPERATIONAL,"Arpora, Goa 403519, India","{'location': {'lat': 15.5614418, 'lng': 73.76948279999999}, 'viewport': {'northeast': {'lat': 15.56275152989272, 'lng': 73.77081752989271}, 'southwest': {'lat': 15.56005187010728, 'lng': 73.76811787010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,7155f86c11fec3c3303b955d05aa35a68d199c55,Odies Restaurant,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107001403398027595844"">Bryan.bracho Bryan Baracho</a>'], 'photo_reference': 'CmRZAAAAROlFMn9iQcVwHsodjJIgxMKrdGYtC4iqbKvieeC_f1Hw0Bd5NnL_m8PHFdEhRFph1vyxKqmYhrgMp8J0c9wSS0ixurY_CDKL6oV9JPVjlcIOMLgCfWOqM07MUYaUfUTtEhA3DxSaRGnxSJqyIeE40jnoGhQ2ObP137IowaqVYGBS-xr_btprmg', 'width': 4032}]",ChIJv_h8MBPqvzsR8LRaU7bBy9k,"{'compound_code': 'HQ69+HQ Arpora, Goa', 'global_code': '7J7MHQ69+HQ'}",4,ChIJv_h8MBPqvzsR8LRaU7bBy9k,"['restaurant', 'food', 'point_of_interest', 'establishment']",32,,restraunt,,
111,OPERATIONAL,"TR Mansion Building, Shop No.4/5 B, near Caculo Ford Showroom, Santa Inez, Panaji, Goa 403001, India","{'location': {'lat': 15.4867748, 'lng': 73.8197414}, 'viewport': {'northeast': {'lat': 15.48807747989272, 'lng': 73.82107697989272}, 'southwest': {'lat': 15.48537782010728, 'lng': 73.81837732010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,5209351466eb84c4934c6b3dd38c0326a4f6c83b,Haji Ali Restaurant,{'open_now': True},"[{'height': 1251, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117718696863316517349"">A Google User</a>'], 'photo_reference': 'CmRaAAAAcxV0DGOXrQhlWSZZGySfM0AzoulEZ0vI2tmp_kAVX7AkiLF54Jni58B_U154Ksj8E43_g8h9Y2NMLef-UU0P6JAG5fWyt82me7SSxpLc3JhvFvDPlSVEpZGl_U2v7RV3EhDLpos8-X0JD-6x6I4jqxSNGhRDHUoK58z1BIXgm6Y4ulyF7fkm6w', 'width': 1913}]",ChIJUwAZopTAvzsRNiLCBLm7iYc,"{'compound_code': 'FRP9+PV Santa Inez, Panaji, Goa', 'global_code': '7J7MFRP9+PV'}",3.9,ChIJUwAZopTAvzsRNiLCBLm7iYc,"['restaurant', 'food', 'point_of_interest', 'establishment']",820,,restraunt,2,
112,OPERATIONAL,"La-campala colony Shangri-La apartments, Miramar, Panaji, Goa 403001, India","{'location': {'lat': 15.4844346, 'lng': 73.81249869999999}, 'viewport': {'northeast': {'lat': 15.48578917989272, 'lng': 73.81391142989271}, 'southwest': {'lat': 15.48308952010728, 'lng': 73.81121177010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,69f6ea99f2d83c4d7d57ae2523b4724b4babb23f,Savera Restaurant (Currently only take away bulk orders),{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107818330225820610141"">Marc Miranda</a>'], 'photo_reference': 'CmRaAAAA1lV4foPsEGekeK9fb92dFQukraFZh8Jtp5YJ5nWiMcjDY8QyHs3gnJOcmZxSmg07icW9b1lakeRWeKLsxv3f-mpWMfbsFBJ7mq93nhaJauLOcQ7kR-3otdyHSx63dVXzEhAJNhmPS3v3BblB9XFmXF6GGhT7Pw5Qt3cGAfuDTJxVK_3Z6MTF9Q', 'width': 4608}]",ChIJFTPAiZTAvzsRaTvDNoipUO0,"{'compound_code': 'FRM6+QX Miramar, Panaji, Goa', 'global_code': '7J7MFRM6+QX'}",3.9,ChIJFTPAiZTAvzsRaTvDNoipUO0,"['restaurant', 'food', 'point_of_interest', 'establishment']",56,,restraunt,,
113,OPERATIONAL,"No.175, Shantinagar Rd, Shanti Nagar, Ponda, Goa 403401, India","{'location': {'lat': 15.3987089, 'lng': 74.0067275}, 'viewport': {'northeast': {'lat': 15.40008052989272, 'lng': 74.00809682989272}, 'southwest': {'lat': 15.39738087010728, 'lng': 74.00539717010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,80467b5c0686e64b865035cb023cc851aa7d5ede,Mahananda Hotel Veg And Non-veg Restraunt Since 1985....,{'open_now': True},"[{'height': 3071, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115854611412062676898"">A Google User</a>'], 'photo_reference': 'CmRaAAAA9uRF9PxsoyDooajePREJ7ayNYooDWKo_MB5xIGm6tFhX4l-q3gQ5W4VPtRE6HSEs2PhQIwqpVGFN1Pbprv6ZEhKmFAFXKimKJ0fKiPIQm_sH5zOpuIEeOHELKq13XsAcEhCT-VL1War0wGLrf0DYslsiGhTO6BR9bM6-9dxUws1s29Njx5-Ymw', 'width': 3071}]",ChIJp34k_r26vzsRyv-cMnt4IUQ,"{'compound_code': '92X4+FM Shanti Nagar, Ponda, Goa', 'global_code': '7J7P92X4+FM'}",4.2,ChIJp34k_r26vzsRyv-cMnt4IUQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",35,,restraunt,,
114,OPERATIONAL,"Murida, New Zariwaddo, Borda, Margao, Goa 403602, India","{'location': {'lat': 15.2897857, 'lng': 73.96992370000001}, 'viewport': {'northeast': {'lat': 15.29122972989272, 'lng': 73.97127722989272}, 'southwest': {'lat': 15.28853007010728, 'lng': 73.96857757010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,d314c6c70642683e0d807d6051dcf60e6d5a9c7e,Shivam Restaurant,{'open_now': True},"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106928992380848548388"">Abhinav M. Shetti</a>'], 'photo_reference': 'CmRaAAAAUZTAuepf_q6w4q5vBhDUxM0HLHVxQSLNBfu06TnaNC_WL6v-BHGa3k5vGcej2kO2Qza_6sQX2Og8y8Va5QgPWNC_M4RMTxQiQ633ls7t8yXcWU8q68cAAT57EXiZ4qaWEhB0d1LOlBVqQ2llz0piilGJGhThKvNYpLu7q2uluoVAO-jjU7ujDQ', 'width': 8000}]",ChIJnf1Eoq6xvzsRahPgbarLknw,"{'compound_code': '7XQ9+WX Borda, Margao, Goa', 'global_code': '7J7M7XQ9+WX'}",4.2,ChIJnf1Eoq6xvzsRahPgbarLknw,"['restaurant', 'food', 'point_of_interest', 'establishment']",197,,restraunt,2,
115,OPERATIONAL,"Khadpabandh, Ponda, Goa 403401, India","{'location': {'lat': 15.401673, 'lng': 74.0034496}, 'viewport': {'northeast': {'lat': 15.40300032989272, 'lng': 74.00482427989273}, 'southwest': {'lat': 15.40030067010728, 'lng': 74.00212462010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ecd6918d86dfe41b51cc1df2414e114d0d18e586,Anveet Family Restaurant,{'open_now': True},"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111725244054043295938"">The Sunshine</a>'], 'photo_reference': 'CmRaAAAARL3LEjhNs9JqXWPbBoBhfhFXKhKCh2-Fw3INTh1PNtYKSMI_DOrkRO5aSSYF5Y6SstRCfO6GMVAWkCIjxPw4U6IlrdKu0zVpnvcSxdvnm3_Za2TcsG02U_zrbTKkFz2SEhBkIxQkKtlar3fAOMQz7N1OGhTpoPURbKwJSLsFI6blGw6r-yFbww', 'width': 5120}]",ChIJyZnY_ZS6vzsRcJBSVNOqYXU,"{'compound_code': 'C223+M9 Khadpabandh, Ponda, Goa', 'global_code': '7J7PC223+M9'}",4.3,ChIJyZnY_ZS6vzsRcJBSVNOqYXU,"['restaurant', 'food', 'point_of_interest', 'establishment']",68,,restraunt,,
116,OPERATIONAL,"Coutinho Vaddo, Vagator, Goa 403509, India","{'location': {'lat': 15.5982105, 'lng': 73.7442776}, 'viewport': {'northeast': {'lat': 15.59957457989272, 'lng': 73.74563432989272}, 'southwest': {'lat': 15.59687492010728, 'lng': 73.74293467010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a8faf973727e744a2969b236d60c2fc2a688ad85,Wom Foods Multicuisine Restaurant,{'open_now': True},"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102427937730203448376"">A Google User</a>'], 'photo_reference': 'CmRaAAAAYRZhRp69LeNrotIQKBLW5FFolkuYRqUFBA9H6MRm3gVHR26jNH5zxFDLUOIR8zA2aCZ7_d3Q12XQ4gHBZij69y1dZE2yFA0ryQTWyta36wzVRaYzTbhkObrElS9UB0EhEhCg4wdr7Pzxt3dOxGxvc35jGhRiujGN0cujkGHiXJ72mvhsbw9VOA', 'width': 4608}]",ChIJ65WivbvpvzsRb5ddDPtcgIE,"{'compound_code': 'HPXV+7P Coutinho Vaddo, Vagator, Goa', 'global_code': '7J7MHPXV+7P'}",4.2,ChIJ65WivbvpvzsRb5ddDPtcgIE,"['restaurant', 'food', 'point_of_interest', 'establishment']",180,,restraunt,,
117,OPERATIONAL,"Monteiro Vaddo, Anjuna, Goa 403509, India","{'location': {'lat': 15.576383, 'lng': 73.74493149999999}, 'viewport': {'northeast': {'lat': 15.57768947989272, 'lng': 73.74627772989271}, 'southwest': {'lat': 15.57498982010728, 'lng': 73.74357807010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f3aa16ac7723a23dd5426dfbe122fbb3b08f8145,LA BELLA BAR & GRILL,{'open_now': True},"[{'height': 621, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106054740930847729126"">A Google User</a>'], 'photo_reference': 'CmRaAAAAr30WZrFzXI4P2zLA1F4oDX_3_S7_vD-I-QNaFZPzP0f3Bx8tv21Wi5xZXUsh31efp3E5iRP5Cd-7jomoTPyUbLPR44Fil4JWWYM-px9un13B91isHutMJQH_4jZWgdK2EhC3riKshb2R-62306WSHrQbGhR-YXaH3DROVnk5-dHMCiKDP0iFdA', 'width': 1280}]",ChIJ6dXHqrrpvzsR6pQkwPjS2BY,"{'compound_code': 'HPGV+HX Monteiro Vaddo, Anjuna, Goa', 'global_code': '7J7MHPGV+HX'}",4.1,ChIJ6dXHqrrpvzsR6pQkwPjS2BY,"['restaurant', 'food', 'point_of_interest', 'establishment']",46,,restraunt,,
118,OPERATIONAL,"Vagator Beach Road, Ozran Beach Rd, near Banyan tree, Small, Vagator, Goa 403509, India","{'location': {'lat': 15.5951749, 'lng': 73.7354062}, 'viewport': {'northeast': {'lat': 15.59653202989272, 'lng': 73.73685762989273}, 'southwest': {'lat': 15.59383237010728, 'lng': 73.73415797010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,11ef2497ad52b15a2e0366c28e1b728f5ba8963c,Fusion Vagator,{'open_now': True},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115482015960693513630"">A Google User</a>'], 'photo_reference': 'CmRaAAAAmi5FZJE3_IoNmfSSzLVmzteX0afbuTNW4YO-A4EjOi0cZ8PqGOmg0jEwOtB9LvhCyl4aVb3joAZZ7yjY9eGZyNGjSE4N6VsmJ8tDHGrxnuh14ZCww-RSyL094vUxEWRTEhC-0V5kERR2QKCjoM2vA8DrGhSEiIYHrNum6-WtFWTkLP5v9UyHew', 'width': 4128}]",ChIJs_5gpXDpvzsR5dvCVNHRTYQ,"{'compound_code': 'HPWP+35 Vagator, Goa', 'global_code': '7J7MHPWP+35'}",4.6,ChIJs_5gpXDpvzsR5dvCVNHRTYQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",143,,restraunt,2,
119,OPERATIONAL,"House No 134, Mae de Deus vaddo, Sangolda, Goa 403511, India","{'location': {'lat': 15.5432488, 'lng': 73.8102236}, 'viewport': {'northeast': {'lat': 15.54457502989272, 'lng': 73.81156557989272}, 'southwest': {'lat': 15.54187537010728, 'lng': 73.80886592010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,26a75bc9e125115d14ba1c0b4a214be592b09bb4,Mezmiz Goa,{'open_now': False},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111534701956897051233"">A Google User</a>'], 'photo_reference': 'CmRaAAAADhdn-5u2xTlWyXzunSGadTF3CBrD86-LTOuqGhxF28l8kBb-YX-Cqt_VKpCoFxwKD7pXj7Zu09yWDF69xd4B-fmKv_GcCOGmGPbNWAGbN3pohwR3zba9r7biTPNmHUlwEhCTWPvtuGNFTogxI_mhkcwJGhTTA3IR4qmdpYz-gppXNBRGBAEB1Q', 'width': 1600}]",ChIJRdAMDffBvzsRWfE8aYNTW7k,"{'compound_code': 'GRV6+73 Sangolda, Goa', 'global_code': '7J7MGRV6+73'}",4.5,ChIJRdAMDffBvzsRWfE8aYNTW7k,"['restaurant', 'food', 'point_of_interest', 'establishment']",107,,restraunt,,
120,OPERATIONAL,"Candolim, Goa 403515, India","{'location': {'lat': 15.5103691, 'lng': 73.773303}, 'viewport': {'northeast': {'lat': 15.51171397989272, 'lng': 73.77466922989272}, 'southwest': {'lat': 15.50901432010728, 'lng': 73.77196957010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,9701e5f222755ff63d5ab37bcb292f9b3f81d658,Bistro Bourbon Street,{'open_now': False},,ChIJKXMZ6aLBvzsRz9uImLr3ToY,"{'compound_code': 'GQ6F+48 Candolim, Goa', 'global_code': '7J7MGQ6F+48'}",4.4,ChIJKXMZ6aLBvzsRz9uImLr3ToY,"['restaurant', 'food', 'point_of_interest', 'establishment']",35,,restraunt,,
121,OPERATIONAL,"near sarswat bank, Bicholim, Goa 403504, India","{'location': {'lat': 15.591251, 'lng': 73.9243968}, 'viewport': {'northeast': {'lat': 15.59260082989272, 'lng': 73.92574662989271}, 'southwest': {'lat': 15.58990117010728, 'lng': 73.92304697010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,dd536818489a23e413cb13ef8395754f79418709,Hotel Saachi Veg & Non Veg,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111899699657395129187"">Subhash Bicholkar</a>'], 'photo_reference': 'CmRaAAAAPBD7PH_ikGxSnFclsE57DtmkIkF7ZP4Ku_S-yqpFX-ZvCUvB33hgzz5DBFvE1SlQBjhtpsaMbFCik7Ywf8bnP58qYm4QnwQr-PCbPEKo-NPBNWKMnlntED8os31a7h5aEhBLp74POWr05i5eK62o5_GqGhQcewi6HBmZ_SoH04p8Rn2EinF9ig', 'width': 4608}]",ChIJ64-4inGWvzsRZaGEXANwSJE,"{'compound_code': 'HWRF+GQ Bicholim, Goa', 'global_code': '7J7MHWRF+GQ'}",4.1,ChIJ64-4inGWvzsRZaGEXANwSJE,"['restaurant', 'food', 'point_of_interest', 'establishment']",34,,restraunt,2,
122,OPERATIONAL,"Dr Dada Vaidya Rd, Near Mahalaxmi Temple, Altinho, Panaji, Goa 403001, India","{'location': {'lat': 15.496707, 'lng': 73.8269451}, 'viewport': {'northeast': {'lat': 15.49800287989272, 'lng': 73.82834282989273}, 'southwest': {'lat': 15.49530322010728, 'lng': 73.82564317010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,194af50cf8f2e9d4bc52fba849ebb19d92a0c699,Kokni Kanteen Goa,{'open_now': False},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101750951742321308330"">Mohan Arshid</a>'], 'photo_reference': 'CmRaAAAA7ohUF_WU-1BctIiBO8TEepd3-tmeNV2RrEjwS4d_WqjBg-pk2tauDjJDxN8PfVyXLk3Dx-iyu37ZHPIyy19BVyPRkdvqx8bEiezlqmVZMfGMqfMA-mlJ49rNhnmeGxdkEhAG0s110aGlVxMkdPeUFYy9GhT48qgxtD8hRNZrExfu5fEQiNN_Fg', 'width': 3456}]",ChIJtyc9_I7AvzsRdhrr8_k-fL4,"{'compound_code': 'FRWG+MQ Panaji, Goa', 'global_code': '7J7MFRWG+MQ'}",4.4,ChIJtyc9_I7AvzsRdhrr8_k-fL4,"['restaurant', 'food', 'point_of_interest', 'establishment']",4819,,restraunt,2,
