,business_status,formatted_address,geometry,icon,id,name,permanently_closed,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,tag,price_level
123,OPERATIONAL,"Connaught, Cidco, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8764222, 'lng': 75.36333700000002}, 'viewport': {'northeast': {'lat': 19.87777202989272, 'lng': 75.36473592989273}, 'southwest': {'lat': 19.87507237010728, 'lng': 75.36203627010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,089ec5761f61a5371b91ec018d5023339713bf15,Flames Restaurant,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107537180842565980691"">usamah farooqui</a>'], 'photo_reference': 'CmRaAAAAgLSLtiAr6dLEBKDdcybCEYlCajmXNYeKnHgtUYeUogtxoYRZfGMmyx94TYBEjmxdMqdCqlP-xzagNM2iYZ-9gUoXX946JGkdY5EE3yV2U947kXN_tpvzpKE9lqC7R0mEEhCdTyU9hZXyTYzDal-dmJLXGhQlVyroXVYd8FHjESuaC2e2jKP4WA', 'width': 3456}]",ChIJCaMmObuj2zsRkoWiX2pg2QI,"{'compound_code': 'V9G7+H8 Aurangabad, Maharashtra', 'global_code': '7JFQV9G7+H8'}",4.0,ChIJCaMmObuj2zsRkoWiX2pg2QI,"['restaurant', 'food', 'point_of_interest', 'establishment']",373.0,{'open_now': True},restraunt,
124,OPERATIONAL,"Goodwill complex, Kamgar Chowk, Mayanagar Colony, N 2, Cidco, Aurangabad, Maharashtra 431003, India","{'location': {'lat': 19.8735554, 'lng': 75.367344}, 'viewport': {'northeast': {'lat': 19.87497342989272, 'lng': 75.36874877989273}, 'southwest': {'lat': 19.87227377010728, 'lng': 75.36604912010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,8e4d1abda4410d91037949703c1eb878e0439938,Laadli Hotel,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110970646865173628377"">junaid ahmad</a>'], 'photo_reference': 'CmRaAAAA3A0N9OhkIfUcaXTcopPffZfZSpySnw-e-5CKctHkq0HPYEbA8sZ2SShCaWmh8n6CrBt7FhJ0BPcsq3HHv7aNLXfi0EyPv1bK3lS3qSTi9mqEWdHMOiR0d7FSInDSuo1jEhCAXazTGzfPRFMeaalfcFkIGhQrt1WkT9oBACukQH2lwImG6DgQVA', 'width': 1920}]",ChIJOwahh_Ki2zsRqRoE91QBXas,"{'compound_code': 'V9F8+CW Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9F8+CW'}",3.8,ChIJOwahh_Ki2zsRqRoE91QBXas,"['restaurant', 'food', 'point_of_interest', 'establishment']",2122.0,{'open_now': True},restraunt,2.0
125,OPERATIONAL,"Bajrang Chowk Rd, Shri Nagar Colony, N 5, Cidco, Aurangabad, Maharashtra 431003, India","{'location': {'lat': 19.8865673, 'lng': 75.3606604}, 'viewport': {'northeast': {'lat': 19.88789907989272, 'lng': 75.36191207989273}, 'southwest': {'lat': 19.88519942010728, 'lng': 75.35921242010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,c8e50a9b60a81aa4b21b22098a80bc4d1ba72e8e,Hotel Dashmesh,,"[{'height': 250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118128948796179128838"">Aniket Gavandar</a>'], 'photo_reference': 'CmRaAAAAehA_GjDB-28Z9aGZF3SyYg4rdABWsGpqq-Yczs2RpMJ3P0PRUmOWO9C2VOLjnk6rPepme2zuhPrFLORVKSqVPBoW67-JsLnEYqFDFWcaEc6LKh2CvqaEj0dJ7PLyZETjEhCi0Hqzrh-brSj-GFBwrOjkGhRooUVBqAef23MfSZKt-U8pG_aBJQ', 'width': 450}]",ChIJCd_3X76i2zsRKI3LTseBLE8,"{'compound_code': 'V9P6+J7 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9P6+J7'}",3.8,ChIJCd_3X76i2zsRKI3LTseBLE8,"['restaurant', 'food', 'point_of_interest', 'establishment']",625.0,{'open_now': True},restraunt,2.0
126,OPERATIONAL,"Dnyantirth Housing Society, Yashashri Colony, N 8, Cidco, Aurangabad, Maharashtra 431003, India","{'location': {'lat': 19.8914308, 'lng': 75.35951709999999}, 'viewport': {'northeast': {'lat': 19.89279637989272, 'lng': 75.36094327989271}, 'southwest': {'lat': 19.89009672010728, 'lng': 75.35824362010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,97b65cde47f504ceb7e799e364e12f0c9599102d,Surbhi Family Restaurant,,"[{'height': 3008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117799812334947820983"">santosh dheple</a>'], 'photo_reference': 'CmRaAAAAoLG5fsr7PX22LmXo5J4uxOw7nbg0pF7myMIxOlLx9sB9Brw5cMgThbI4v_LKeYyBzx_rrpBcTVXbbvjF0R4s1eH6m9-h07UnP0IqUJpJSQWS-GzUfbfkNRpKAQine5I5EhCxnGA6giHroAYBIyP5FbdcGhQ97ZTjtFyT9tZ26fA53qubg43xBw', 'width': 4016}]",ChIJSWE2Trmi2zsRgC4Fr0ZVL_4,"{'compound_code': 'V9R5+HR Aurangabad, Maharashtra', 'global_code': '7JFQV9R5+HR'}",3.9,ChIJSWE2Trmi2zsRgC4Fr0ZVL_4,"['restaurant', 'food', 'point_of_interest', 'establishment']",198.0,{'open_now': True},restraunt,
127,OPERATIONAL,"1st, Food Court, Prozone Mall, API Rd, MIDC Industrial Area, Chilkalthana, Aurangabad, Maharashtra 431006, India","{'location': {'lat': 19.8767531, 'lng': 75.3724719}, 'viewport': {'northeast': {'lat': 19.87810292989272, 'lng': 75.37382172989273}, 'southwest': {'lat': 19.87540327010728, 'lng': 75.37112207010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,7bb8ec7cec7f4a69e1a251224423cc5a510d9bcf,Barbeque Nation - Aurangabad - Prozone Mall,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103212386814715433756"">Mayur Patil</a>'], 'photo_reference': 'CmRaAAAAzfMZKVMCo4xCYFJgPQZ9JZNhKWOGYH5RuuZqrpcA9nxTi_hjNJAuob2k20MjLSPBWdWRVxQnfpQ7RpfVlgQ5FDbrcvgggwFKLtXjll75zd-OwJcj75BCCMZAUdygwjOREhD689Fq9PTN90AoqGdRZvfzGhS6ehOz9ufWWH1aMKkOPu4apmFfyA', 'width': 1920}]",ChIJD1N5jnij2zsRgz2InVbPAFc,"{'compound_code': 'V9GC+PX Chilkalthana, Aurangabad, Maharashtra', 'global_code': '7JFQV9GC+PX'}",4.4,ChIJD1N5jnij2zsRgz2InVbPAFc,"['restaurant', 'food', 'point_of_interest', 'establishment']",1407.0,{'open_now': False},restraunt,3.0
128,OPERATIONAL,"Darga Rd, New SBH Colony, Jyoti Nagar, Shahnoorwadi, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8618368, 'lng': 75.3354943}, 'viewport': {'northeast': {'lat': 19.86317397989272, 'lng': 75.33688742989271}, 'southwest': {'lat': 19.86047432010728, 'lng': 75.33418777010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,808d1147a7d45ac89e71052f6f11b04ccb69d31a,Balaji South Indian Center,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116378005740422248101"">Akshay kulkarni</a>'], 'photo_reference': 'CmRaAAAAvaP9GaDKfyYfxqnuVfPeGf9vVHlz8zL-5grQHDuPA2tEz1Wrg1QWC63KPfpBtjiqJ1leJYBfb_Sc0tnGbXjcqdLIx4qQRkfwGucXBm55gNIg6KnUT-MkX9nGJT9giqOyEhDTGRQlyV5C_tjUyPQTgk24GhQp9WUlAa12WWZOH5d5nJVIqzho5g', 'width': 4000}]",ChIJgaNLdn6Y2zsR249qegOctdE,"{'compound_code': 'V86P+P5 Shahnoorwadi, Aurangabad, Maharashtra', 'global_code': '7JFQV86P+P5'}",4.2,ChIJgaNLdn6Y2zsR249qegOctdE,"['restaurant', 'food', 'point_of_interest', 'establishment']",777.0,{'open_now': True},restraunt,1.0
129,OPERATIONAL,"Chetan Super Market, Trimurti Chowk, Lokmitra Colony, trimurti Chowk, Aurangabad, Maharashtra 431107, India","{'location': {'lat': 19.8699912, 'lng': 75.346279}, 'viewport': {'northeast': {'lat': 19.87139227989272, 'lng': 75.34763422989272}, 'southwest': {'lat': 19.86869262010728, 'lng': 75.34493457010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,23653bbb3f9ff78f12fd53a24e0d70fd165a7d67,Surajcreation,,"[{'height': 461, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116155480713869785129"">A Google User</a>'], 'photo_reference': 'CmRaAAAASa-sadEjEEIEOCOwQJYHn8-0LagetLzeRcctSf8vs1DHEY8vLKzJpYVEh9bGmNOrS5u0Apduq4mmAB1kj0gv9O6T--weXgtCkWXooYg-ngpP-JQ_Lar1HF2BWYDxtv2gEhALWgxGe-wNRCJSexUojY8WGhR2EhOLaCSIfDF2CH_mBlsNTpDrnA', 'width': 691}]",ChIJ43OIcIOi2zsRLZqEYpQWMAE,"{'compound_code': 'V89W+XG Aurangabad, Maharashtra', 'global_code': '7JFQV89W+XG'}",4.0,ChIJ43OIcIOi2zsRLZqEYpQWMAE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",121.0,{'open_now': True},restraunt,
130,OPERATIONAL,"Beed Bypass Rd, Gopi Nath Pura, Satara Deolai Parisar, Aurangabad, Maharashtra 431007, India","{'location': {'lat': 19.8498251, 'lng': 75.3626932}, 'viewport': {'northeast': {'lat': 19.85133387989272, 'lng': 75.36407512989273}, 'southwest': {'lat': 19.84863422010728, 'lng': 75.36137547010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,b33a062f39e24d7197745a5640e8c02fdfbe5e04,"Little Italy Restaurant, Aurangabad",,"[{'height': 4480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102590113800655987117"">Little Italy</a>'], 'photo_reference': 'CmRaAAAASJXhMKCgpmK5F0vHcwVthWKdx9c3LcOuXPoxQHQIxGjn5gXnWuQwes3LUuV3AM1dncpP6SheapoaXxRJ0oN4YZ24GG25kCxbCJpBW73-6t1Pxhmt_53bRItthXHhIzFDEhAuOugy_1e2_u8ETn9F8WX-GhR4ANkPWuYAKd5z1libfZ0FpO1TjA', 'width': 6720}]",ChIJKyYerYu92zsRR_qw_Q5hoN4,"{'compound_code': 'R9X7+W3 Satara Deolai Parisar, Aurangabad, Maharashtra', 'global_code': '7JFQR9X7+W3'}",4.0,ChIJKyYerYu92zsRR_qw_Q5hoN4,"['restaurant', 'food', 'point_of_interest', 'establishment']",209.0,{'open_now': True},restraunt,3.0
131,OPERATIONAL,"Gopal Tea Circle, Gurudwara Rd, New Usmanpura, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8694563, 'lng': 75.3270071}, 'viewport': {'northeast': {'lat': 19.87082802989272, 'lng': 75.32831432989272}, 'southwest': {'lat': 19.86812837010728, 'lng': 75.32561467010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,80fa5437942a64a1312649b2b6ed86d676ea81dd,Veg Petals,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114774872446602400434"">Palash Badjatya</a>'], 'photo_reference': 'CmRaAAAADuHGJ8Qu0wT4WwB-yA_d6Hy8_okPJmQN90uCwx1frtmsbVervnF3ZR81rC1HsbSk5mwngd8LIfM7d78FFQQjiGhKdA96P_Vhh_XifQNXl0p-drQikLZN_lcf2xSgBn9aEhAnYFyztmDTxuDmDSENzmTjGhShJ2r9RL9DaXIX1Ty0L3Dv2GLIlw', 'width': 4032}]",ChIJz176c2WY2zsRaFOiT6KKP0I,"{'compound_code': 'V89G+QR New Usmanpura, Aurangabad, Maharashtra', 'global_code': '7JFQV89G+QR'}",4.1,ChIJz176c2WY2zsRaFOiT6KKP0I,"['restaurant', 'food', 'point_of_interest', 'establishment']",142.0,{'open_now': True},restraunt,
132,OPERATIONAL,"Sut Girni Rd, Garkheda Area, Ulkanagari, Aurangabad, Maharashtra 431005, India","{'location': {'lat': 19.8609829, 'lng': 75.3464159}, 'viewport': {'northeast': {'lat': 19.86230592989272, 'lng': 75.34781472989272}, 'southwest': {'lat': 19.85960627010728, 'lng': 75.34511507010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,e8f083efe1c78dc44c51ed2bc9e0cae81ad30a47,Mrignayani Restaurant and Bar,,"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103056165468356386579"">raja naldiga</a>'], 'photo_reference': 'CmRaAAAAt4Uvc6d2QRRkYVwRFCzRT_WMc7GYFmreh9yZistNRXyfZXc9SnAOZevNO2K5Q4ljnkDkeRtZbuKMmKThgRPGusVpgMtvMSWURDAKszpWs-GynW9YT4Yk0jaGAPmw7wQSEhBEiXSvD6Df-yJ4ddKKO905GhSL9X0ycponq5u2fitSCZQCK2pYqA', 'width': 4032}]",ChIJF2GhqICi2zsRjtmUPLK16aw,"{'compound_code': 'V86W+9H Ulkanagari, Aurangabad, Maharashtra', 'global_code': '7JFQV86W+9H'}",3.9,ChIJF2GhqICi2zsRjtmUPLK16aw,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",469.0,{'open_now': True},restraunt,2.0
133,OPERATIONAL,"Shop No. A1-A3 Motiwala Complex, Nirala Bazar, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8802716, 'lng': 75.3233486}, 'viewport': {'northeast': {'lat': 19.88161937989272, 'lng': 75.32474457989272}, 'southwest': {'lat': 19.87891972010727, 'lng': 75.32204492010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,0cdbbfc36d8093a9e5f1bacdfb6cc60dcb67ad43,Kareem's,,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102362039924932861679"">A Google User</a>'], 'photo_reference': 'CmRaAAAAJtife9US_xpKnSUlh8h9I2w2d1U0zA5nk5s8IzRJpl9ahAo-vNalLs2CHcII0-5AX-Jt3FGrsWTx5aNepU5NTyTXfMLpDGS2bpC0Mihl8ot7165U60-HbFCghoeIeRMXEhCZ0Haczm5XPvfsOg2_lpjrGhQtWYgImjdHNkZBi-0B1CJHOcuplg', 'width': 4128}]",ChIJgcWxZmuY2zsRkjaXlru4lcA,"{'compound_code': 'V8JF+48 Nirala Bazar, Aurangabad, Maharashtra', 'global_code': '7JFQV8JF+48'}",4.0,ChIJgcWxZmuY2zsRkjaXlru4lcA,"['restaurant', 'food', 'point_of_interest', 'establishment']",770.0,{'open_now': True},restraunt,
134,OPERATIONAL,"Shyam Chambers, Bhanudas Sabhahgrah Railway Station Rd, Bansilal Nagar, Aurangabad, Maharashtra 431005, India","{'location': {'lat': 19.8644336, 'lng': 75.3166524}, 'viewport': {'northeast': {'lat': 19.86572102989272, 'lng': 75.31807812989271}, 'southwest': {'lat': 19.86302137010728, 'lng': 75.31537847010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,510a4474d4b50c8ed1dc08aec2f8a56bc9423380,Tandoor Restaurant & Bar,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113639970648095530749"">Prashnavin Saigal</a>'], 'photo_reference': 'CmRaAAAAWnmQVcRBWUwcxdJP1NIcbWGPO9_af9lTTDdprTF5TU0t-d_Fc-H0udEskTtQxgBbmwO7hxe3d3CV1zz-moWIontX_tuzM72Y0RY6t3k5B35kfwyNnvuHEiRzUVQovrLeEhCtf4ZP0zQwhB-mqITMYq4cGhQC6BfPFPglpBl9Rennu1lGZ0o2Qw', 'width': 4032}]",ChIJQ_vE312Y2zsRKTBLWYDjW_g,"{'compound_code': 'V878+QM Aurangabad, Maharashtra', 'global_code': '7JFQV878+QM'}",3.8,ChIJQ_vE312Y2zsRKTBLWYDjW_g,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",637.0,{'open_now': False},restraunt,2.0
135,OPERATIONAL,"Amba - Apsara Cinema Rd, opposite Big Cinemas, Khadkeshwar, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8842345, 'lng': 75.3228141}, 'viewport': {'northeast': {'lat': 19.88564292989273, 'lng': 75.32417797989271}, 'southwest': {'lat': 19.88294327010728, 'lng': 75.32147832010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,1472086a412202e9747aff625ef207a0a8192bc8,"Zalak Restaurant, Pure Non-Veg",,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112081295083116927452"">varun</a>'], 'photo_reference': 'CmRaAAAAzhYHlYnnsGNh_JDx6WlO0eM0QHGw5I5FvW54iodAUtD7nP2MIhXR9h3E3vyiNPD4CxkJ8VpJ_YKKs9IZde2ODG_3sob91JBdmsDoI6DwRwK87ry-IZt8FH0O9Io7Xg73EhDzCH6Ybld8T34I4HsExUKNGhRDtOKKbiGaCfvBXDZ5bDTNWacjpw', 'width': 4160}]",ChIJk6ssjhSY2zsRF6jtP2ZIsXY,"{'compound_code': 'V8MF+M4 Khadkeshwar, Aurangabad, Maharashtra', 'global_code': '7JFQV8MF+M4'}",4.0,ChIJk6ssjhSY2zsRF6jtP2ZIsXY,"['restaurant', 'food', 'point_of_interest', 'establishment']",233.0,{'open_now': False},restraunt,
136,CLOSED_TEMPORARILY,"Petrol Pump, Near, Darak Towers, Besides Thakkar Furniture, New Usmanpura, Aurangabad, Maharashtra 431005, India","{'location': {'lat': 19.870168, 'lng': 75.32608309999999}, 'viewport': {'northeast': {'lat': 19.87140737989272, 'lng': 75.32748592989272}, 'southwest': {'lat': 19.86870772010728, 'lng': 75.32478627010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,75f0f3ebc35c6b8c686a34ad1fdc40c1fa8f0850,Guzzlers Lounge & Rooftop,True,"[{'height': 787, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115610205133107715491"">Neha Agrawal</a>'], 'photo_reference': 'CmRaAAAAvjYocOMimmLRU2WQSwmDV8DsEg4kE5piuJe9v5MO84dyRw_7FIpawMnD68gxixUohrQCKu-5wDs_49zb-zjx9gFsQkT55n0p7uLI4xYRlVGZzdC7Gcu7maK-R7xeSXiqEhBXthjpZR9HJKtzRQ-WmtxeGhTLuD-gFjbusb_oVGWrb0ncGMqGEw', 'width': 1280}]",ChIJ48X2oeSZ2zsRmcJyFzo5J58,"{'compound_code': 'V8CG+3C New Usmanpura, Aurangabad, Maharashtra', 'global_code': '7JFQV8CG+3C'}",4.2,ChIJ48X2oeSZ2zsRmcJyFzo5J58,"['restaurant', 'food', 'point_of_interest', 'establishment']",182.0,,restraunt,
137,OPERATIONAL,"Prozone Mall, Jalgaon Rd, MIDC Industrial Area, MIDC, Aurangabad, Maharashtra 431006, India","{'location': {'lat': 19.8921431, 'lng': 75.36687169999999}, 'viewport': {'northeast': {'lat': 19.89350217989272, 'lng': 75.36760174999998}, 'southwest': {'lat': 19.89080252010728, 'lng': 75.36468155000001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,c6b1171518c3e649d12313da44af3c5eb7f300ef,Barbeque Nation,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114774872446602400434"">Palash Badjatya</a>'], 'photo_reference': 'CmRaAAAA9SI6g8cEZzsg1GXjwVxswNLP1fuoD0Zr1WFRGKnzwT05B7yEdUkdFs9M7l5oG_PMCC6ZlkZ5LwLjXDY9R3yGSqyrKWVgLsW3WhS3loMzRyrBroG7cw1Vw2K06Prkz6iREhBrkbpDYrwjpu8nXm-8aNjeGhR4Ymr4vTCJRKb9iyp3VC00rHaX-Q', 'width': 4032}]",ChIJLw0Mhe2j2zsRQB_IqqUcTU0,"{'compound_code': 'V9R8+VP MIDC, Aurangabad, Maharashtra', 'global_code': '7JFQV9R8+VP'}",4.1,ChIJLw0Mhe2j2zsRQB_IqqUcTU0,"['restaurant', 'food', 'point_of_interest', 'establishment']",11.0,,restraunt,
138,OPERATIONAL,"At Great Punjab Hotel, Dr Bhapkar Marg, next to Monginis cake shop, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8614567, 'lng': 75.3120682}, 'viewport': {'northeast': {'lat': 19.86275732989272, 'lng': 75.31344502989272}, 'southwest': {'lat': 19.86005767010728, 'lng': 75.31074537010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a7cfa3e8a89fb1b422e999563dcb5f5c0fb91154,Kabab junction,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110547183340546966076"">Kushal Awasthi</a>'], 'photo_reference': 'CmRaAAAAqWZ-LlkshIC60DIqmiNjQDX0WIe0FWAd23EeuJWx6meWCQJSTtqYMZOGrn8COB4B6BiRzf5rgffk83nJJlykt1R1i2Vb23vCvZECEhIUuPKXsaOAL3BaR3TwWCwHu-3HEhAtfvB0OdaQ2YM-Xm9CiYc2GhQ6MImnrD1nDiGzYyWFKgsU1QbWrQ', 'width': 3456}]",ChIJI5TQXCeZ2zsRmfuGQxyVp2s,"{'compound_code': 'V866+HR Aurangabad, Maharashtra', 'global_code': '7JFQV866+HR'}",4.0,ChIJI5TQXCeZ2zsRmfuGQxyVp2s,"['restaurant', 'food', 'point_of_interest', 'establishment']",119.0,{'open_now': True},restraunt,
139,CLOSED_TEMPORARILY,"Buddi Ln, Irani Hotel, Buddi lane, Nirala bag, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8898333, 'lng': 75.32737589999999}, 'viewport': {'northeast': {'lat': 19.89100962989273, 'lng': 75.32871057989271}, 'southwest': {'lat': 19.88830997010728, 'lng': 75.32601092010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,7fa2bb7c103006aa20b070ee695e61307aafd15f,Sagar Restaurant,True,"[{'height': 2610, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117576515873052424990"">Megdad Almasoudi</a>'], 'photo_reference': 'CmRaAAAAuVX9-JH6Y2ruXDBCXwZb_-oTbG3xRR5UcUwPytOXqdW4ph7YNFvcEqyS_16u1rXjJfKKSLkCKZYg1jdDaYUtMExYKq0YKRsWhA0eW0tapa9EJooUeFzWBH2oA_x3CSsAEhCkR0IFDy1UnX23HQQBEE-FGhQncBXBCvkcPkWOyF5bQ0cfl1ILyg', 'width': 4640}]",ChIJiaIsvRGY2zsRc-mrkBW8XMQ,"{'compound_code': 'V8QG+WX Aurangabad, Maharashtra', 'global_code': '7JFQV8QG+WX'}",3.8,ChIJiaIsvRGY2zsRc-mrkBW8XMQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",1685.0,,restraunt,2.0
140,OPERATIONAL,"Grishneswar temple Road, Aurangabad, Maharashtra 431101, India","{'location': {'lat': 19.9172401, 'lng': 75.3118973}, 'viewport': {'northeast': {'lat': 19.91858992989273, 'lng': 75.31324712989272}, 'southwest': {'lat': 19.91589027010728, 'lng': 75.31054747010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,cff8b785d15c383496b1fdc53352dc128b7c295f,Aurangabad Caves,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109261399327641105759"">Petr</a>'], 'photo_reference': 'CmRaAAAAiZ9CFQxxZk0_-dIvr9i8_pIvt6uTbhQAXbr6VRtmTgBahAlOM8bc0YWu1sm7oEeBmJzs_dcnlwm0I9XUhQFc4P0GqhygUMqfX8MG7lKAk-oGPez1FzEutAkaWK0RwjS7EhBYh9JRSlKiliNrG0xzxvzUGhQGiKb1gFiVgdB3jHfqMvqO73wQeQ', 'width': 4608}]",ChIJWzUoEZKX2zsR2jqcrqrKKZg,"{'compound_code': 'W886+VQ Aurangabad, Maharashtra', 'global_code': '7JFQW886+VQ'}",4.4,ChIJWzUoEZKX2zsR2jqcrqrKKZg,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",2259.0,,synagogue,
141,CLOSED_TEMPORARILY,"Jubilee Park, Naralibag, near GMC HOSPITAL, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8876841, 'lng': 75.3194859}, 'viewport': {'northeast': {'lat': 19.88897627989272, 'lng': 75.32083547989272}, 'southwest': {'lat': 19.88627662010728, 'lng': 75.31813582010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,28b1708ecf9a2b01d6b3f6291db1a0e8dc0ec373,Church Of The Nazarene,True,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103517775089016099249"">Vishal Awachar</a>'], 'photo_reference': 'CmRZAAAA7Uh9IyemWTuAaiVjmEQrYizRGt5cppKVIQt5ib5fXN0Ic9Isq-CZsASMLjg2TcXiUq7G4N3eiIcs98qux4_eFhNoSz9MfKfhhN9l0snqCPHW2ZMmMpZOLq3pnRA2U0ZzEhBkCNSpK71YolYPhO9QLbdLGhQJ3ecRDuZ7Ev5A5rXxU5un2DKWdw', 'width': 4160}]",ChIJo8w_CxaY2zsRtl6eY1e355Q,"{'compound_code': 'V8Q9+3Q Aurangabad, Maharashtra', 'global_code': '7JFQV8Q9+3Q'}",4.6,ChIJo8w_CxaY2zsRtl6eY1e355Q,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",30.0,,synagogue,
142,OPERATIONAL,"182, Jalna Road, Mondha Naka, Sindhi Colony, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.872885, 'lng': 75.3381212}, 'viewport': {'northeast': {'lat': 19.87422462989272, 'lng': 75.33944102989273}, 'southwest': {'lat': 19.87152497010728, 'lng': 75.33674137010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,6eba4ac5d79ae1a8e9744bac9959c95762d1ed50,Sant Nirankari Satsang Bhawan,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115421430194828494947"">Akshay Bodkhe</a>'], 'photo_reference': 'CmRaAAAAcLPT6wuQDu-W6W9WfOoIeooYu3MQ68xLL0NuAXFCL7RMCdT6kkZpfzSW3hwd1xuCyELWorC8nuivR7qRpLEh2OceuIhJ8XEjUnAn8ZxGsSYrG-5DenoFj8xnZ_fEaWewEhAeSlwMyb4h0v_Cj_jaLZbhGhSgTcy1cXcgKh7ITHY9MFdPYAoIDQ', 'width': 4160}]",ChIJB9W0dXeY2zsRNSvwL96kx58,"{'compound_code': 'V8FQ+56 Sindhi Colony, Aurangabad, Maharashtra', 'global_code': '7JFQV8FQ+56'}",5.0,ChIJB9W0dXeY2zsRNSvwL96kx58,"['point_of_interest', 'establishment']",10.0,,synagogue,
