,business_status,formatted_address,geometry,icon,id,name,permanently_closed,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,tag,price_level,results
125,OPERATIONAL,"14, Motilal Atal Rd, opp. Neelam Restaurat, Sindhi Camp, Jaipur, Rajasthan 302001, India","{'location': {'lat': 26.9201124, 'lng': 75.7987493}, 'viewport': {'northeast': {'lat': 26.92146377989272, 'lng': 75.80010132989271}, 'southwest': {'lat': 26.91876412010728, 'lng': 75.79740167010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,92160bd488f7cd24b9e4205dc11bd02ddf015548,Mohan Restaurant,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118100542582976166533"">john andrew</a>'], 'photo_reference': 'CmRaAAAAfAOw4a_k80xhHDz27xNb9kfMenSTpki0oPfdK3ZQiAq7RvmI_uidm5B7FP9xs3zhynem0KJO2R4s0XdeyP_AmYcjkjto-bZTK2vjukJbPAnWD5NNZmkbrz0TVq8bSoCCEhDOurgZ5mSr70NXBZ0VFJQ4GhSk3VTUzYbf4BeWxy58uY8k3Mo0IQ', 'width': 4608}]",ChIJ9-X4jvizbTkRuv5_bbsAHxs,"{'compound_code': 'WQCX+2F Sindhi Camp, Jaipur, Rajasthan', 'global_code': '7JRQWQCX+2F'}",4.1,ChIJ9-X4jvizbTkRuv5_bbsAHxs,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",879.0,{'open_now': True},restraunt,2.0,
126,CLOSED_TEMPORARILY,"Tonk Rd, near mazar, Taron Ki Koont, Jaipur, Rajasthan 302029, India","{'location': {'lat': 26.8343136, 'lng': 75.79409869999999}, 'viewport': {'northeast': {'lat': 26.83565927989272, 'lng': 75.79534227989272}, 'southwest': {'lat': 26.83295962010728, 'lng': 75.79264262010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f90521b45cad005de168f187fc2a3228695d05e4,Tree House Sweets & Restaurants,True,,ChIJf4a_dfK1bTkRZA2NZw658Cg,"{'compound_code': 'RQMV+PJ Taron Ki Koont, Jaipur, Rajasthan', 'global_code': '7JRQRQMV+PJ'}",4.9,ChIJf4a_dfK1bTkRZA2NZw658Cg,"['restaurant', 'food', 'point_of_interest', 'establishment']",45.0,,restraunt,,
127,OPERATIONAL,"Plot No 726 Morija House, Mishra Rajaji Ka Rasta, Jaipur, Rajasthan 302001, India","{'location': {'lat': 26.918741, 'lng': 75.815127}, 'viewport': {'northeast': {'lat': 26.92007142989272, 'lng': 75.81656167989271}, 'southwest': {'lat': 26.91737177010727, 'lng': 75.81386202010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,25fb03ce115ba0268c9d54c354a1fc2dbbd6906c,Old street restaurant,,"[{'height': 1472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110530478012506180069"">Srigsphoto</a>'], 'photo_reference': 'CmRaAAAA57CoonXUobLYqVaBUFTF9u41gFy_9rqRHGO0zpumfqf49Z2SsGzTN7mGhZnNbS894ocppvAMbbVl6DU_-1RbwrePvXuCTnSUiGS6YYu7_G_ITwkRVQQKmhLsM0SSTdy4EhAX01lgtIbR2-nIxO0hvGppGhQ011UtIl8zR0PljTt9_TAh0gvOIw', 'width': 3264}]",ChIJu7XDNpK3bTkRL8Cz46Wn10g,"{'compound_code': 'WR98+F3 Jaipur, Rajasthan', 'global_code': '7JRQWR98+F3'}",4.6,ChIJu7XDNpK3bTkRL8Cz46Wn10g,"['restaurant', 'food', 'point_of_interest', 'establishment']",27.0,{'open_now': True},restraunt,,
128,OPERATIONAL,"Shop No.273, Choura Rasta, Pink City, Bapu Bazar, Biseswarji, Jaipur, Rajasthan 302003, India","{'location': {'lat': 26.921231, 'lng': 75.82215649999999}, 'viewport': {'northeast': {'lat': 26.92259582989272, 'lng': 75.82343692989272}, 'southwest': {'lat': 26.91989617010728, 'lng': 75.82073727010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f7ce3ab705a26a0d5feeeb0c850e9d02a7f106d7,Samrat Restaurant,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105432039307543847064"">Manav Singhi</a>'], 'photo_reference': 'CmRaAAAAnh0FfClUnC_KntpUUixJSCsSv-7lXJ4PiaiyCFVZTzhlRjgBwXSAVjcvSCR73I06nnwK0vX_qRu3-Jt2p9LMUGv2TJDn3bhlMbL7GYDukQlxgTW_NudhJ3eM27nVyNgiEhCYyWXCMLYw1Op4HmgkGJuIGhR9cQiHyIKS8TrOizAwGUaO0nwWfA', 'width': 4032}]",ChIJda0wLLO2bTkRc3FVR8w45JE,"{'compound_code': 'WRCC+FV Biseswarji, Jaipur, Rajasthan', 'global_code': '7JRQWRCC+FV'}",4.2,ChIJda0wLLO2bTkRc3FVR8w45JE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",785.0,{'open_now': True},restraunt,1.0,
129,OPERATIONAL,"80, Madhyam Marg, Sector 21, Mansarovar, Jaipur, Rajasthan 302020, India","{'location': {'lat': 26.8773196, 'lng': 75.7527896}, 'viewport': {'northeast': {'lat': 26.87867267989272, 'lng': 75.75417452989272}, 'southwest': {'lat': 26.87597302010728, 'lng': 75.75147487010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,9c59cc877b94c5d08487c9150b2826844cb1670d,Swaad Restaurant And Tiffin Center,,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108310607063659754323"">sunil kumar Soni</a>'], 'photo_reference': 'CmRaAAAARz6s_1npXN5bWhUWMMWBKO0VWz8YLxrelCvP1zygLrZcRYW0CfLWpf1PdAZIWz22MD8Ffhc0myXOMEItgFTGrR8XSYLMe7QdpBbIiOGjcKgOgUWjObC2d1ibuaP7rm9xEhDd7t2FipVzEf37w2iNn9o9GhRvM2Y7MzM3mKMu-1qu56riBYHMsQ', 'width': 2304}]",ChIJr-pKOUK0bTkRaf01hEdWtOM,"{'compound_code': 'VQG3+W4 Mansarovar, Jaipur, Rajasthan', 'global_code': '7JRQVQG3+W4'}",4.7,ChIJr-pKOUK0bTkRaf01hEdWtOM,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",107.0,{'open_now': True},restraunt,,
130,OPERATIONAL,"Streets Food Truck, 145-146, Kings Rd, near Ajmera Garden, Ajmera Garden, Shanti Nagar, DCM, Jaipur, Rajasthan 302019, India","{'location': {'lat': 26.8948362, 'lng': 75.7509675}, 'viewport': {'northeast': {'lat': 26.89618842989272, 'lng': 75.75239432989272}, 'southwest': {'lat': 26.89348877010728, 'lng': 75.74969467010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,09403228221694231cce0622f29b6c344e11f421,Dosa and more,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101980931363280246297"">A Google User</a>'], 'photo_reference': 'CmRaAAAAS6019vv0wqzdTWONeG7iHAqKeZkBEsfqkQxZVdk8oeABR1mKvZsqC04jb7TkPIsWX-mhut81tfoZ4tbDacL3AfdPw_ns_SDoftntrouBJAQaDvn8EYUGgFeQ33md7aXwEhDACRIxlUsKuiUzBO4pTg66GhSalidkNMt_arSg_5qbazsrUx_LQg', 'width': 2520}]",ChIJ5755dQ21bTkREP13qavY7YM,"{'compound_code': 'VQV2+W9 Jaipur, Rajasthan', 'global_code': '7JRQVQV2+W9'}",4.6,ChIJ5755dQ21bTkREP13qavY7YM,"['restaurant', 'food', 'point_of_interest', 'establishment']",43.0,{'open_now': True},restraunt,,
131,OPERATIONAL,"C/11, 3rd Floor, Prithviraj Rd, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India","{'location': {'lat': 26.9108494, 'lng': 75.7986025}, 'viewport': {'northeast': {'lat': 26.91200247989272, 'lng': 75.79984652989272}, 'southwest': {'lat': 26.90930282010728, 'lng': 75.79714687010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ca2de32c553d44429021e98881f1e1798360ec9f,"Little Italy Restaurant, Jaipur",,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100659791881661840359"">Ankit S</a>'], 'photo_reference': 'CmRaAAAAkCCdacGA5pX_dlfk2TKHEXaJyVDCc1qvIIMIAsHh5a3MaAIaQ5PMZsj1tvwiOTl0VE-xesOOqbbEiQWJ6-1L3TIGZRm9hR-AX8Jl52FNW6BGJ2yhjTXgjCKOyjSuehS2EhC4Hus-1ydYV0Xb7J1fRld5GhTUIDsHk8Jgs8u_aAp5BU5vp6TzAw', 'width': 4000}]",ChIJKXwKvq22bTkRAGQgNuOau-I,"{'compound_code': 'WQ6X+8C Ashok Nagar, Jaipur, Rajasthan', 'global_code': '7JRQWQ6X+8C'}",4.3,ChIJKXwKvq22bTkRAGQgNuOau-I,"['restaurant', 'food', 'point_of_interest', 'establishment']",1444.0,{'open_now': True},restraunt,3.0,
132,OPERATIONAL,"Near JECC, Tonk Rd, Sitapura, Jaipur, Rajasthan 302033, India","{'location': {'lat': 26.7902264, 'lng': 75.81912369999999}, 'viewport': {'northeast': {'lat': 26.79149262989272, 'lng': 75.82032767989273}, 'southwest': {'lat': 26.78879297010728, 'lng': 75.81762802010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,8060b77dea80b855b193fff8acd3e7b3954d67a8,The CaveLand Restaurant,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112478638895885098892"">manoj fagana</a>'], 'photo_reference': 'CmRaAAAATBCDpGNjSPDKD88jWfN9CzyR1JgeUJLQ6x8DV2P2gcKUPWjYaKlSDuzxv98Qm2KJOat9Ha7DinPcFgeUUKhTglngsFFuVU22JLwNr12g5gDolWP1SRyVNVfffjKY3TMNEhBiGzTkoeEwIU4AxtYYTrIJGhSubQNFZt5F_6vZNtTB7Rhxwx50sQ', 'width': 3120}]",ChIJmxmUNpvJbTkR3n9DVAo1boI,"{'compound_code': 'QRR9+3J Sitapura, Jaipur, Rajasthan', 'global_code': '7JRQQRR9+3J'}",4.1,ChIJmxmUNpvJbTkR3n9DVAo1boI,"['restaurant', 'food', 'point_of_interest', 'establishment']",195.0,{'open_now': True},restraunt,,
133,OPERATIONAL,"E-54, near Agarwal Caterers, Shastri Nagar, Jaipur, Rajasthan 302032, India","{'location': {'lat': 26.9408068, 'lng': 75.7988556}, 'viewport': {'northeast': {'lat': 26.94220322989272, 'lng': 75.80018057989271}, 'southwest': {'lat': 26.93950357010728, 'lng': 75.79748092010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,7f710dd595b710fc171638e036bb33f80f03b7c6,Tipsy Restaurant,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110140645327715844647"">moinsarmad</a>'], 'photo_reference': 'CmRaAAAA8sIIIkLjSof1EZ5pC4l8u9mM8UJ6I5tU5emtscXCUOzyGs5-nPOqQy_ShxwIbnNXfJGGy-8gpxcy7gAhOh-govrsCtkUmlPIfeeXZCLI1Hm6x03EEFRwOaqc7-Zg0_9CEhBBDixk7MAliphpTFgfLq8UGhTj3w3LypKOTRa8Jmgzlg9tkzUuOg', 'width': 4160}]",ChIJIZK9cuezbTkRkns5Vq9WXd4,"{'compound_code': 'WQRX+8G Shastri Nagar, Jaipur, Rajasthan', 'global_code': '7JRQWQRX+8G'}",4.2,ChIJIZK9cuezbTkRkns5Vq9WXd4,"['restaurant', 'food', 'point_of_interest', 'establishment']",1542.0,{'open_now': True},restraunt,2.0,
134,OPERATIONAL,"Shop 98, Ram Gali 1, Panchwati Circle, Sector 1, Raja Park, Jaipur, Rajasthan 302004, India","{'location': {'lat': 26.8943845, 'lng': 75.8306156}, 'viewport': {'northeast': {'lat': 26.89569337989272, 'lng': 75.83192382989273}, 'southwest': {'lat': 26.89299372010728, 'lng': 75.82922417010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,14f62a010f1e607614f9ae689fd6940e057ddb98,Pritam Family Restaurant,,"[{'height': 2112, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100437594605733145196"">100437594605733145196</a>'], 'photo_reference': 'CmRaAAAAFDIHNAlXrdxzPOoslAXYvh8TV5oI2huiwvT-s6frWYCV7g1hxheodyZvga9L1miRLiV9b3v56XNbyh30kixNegs7REBBvH6DwMZDcjOkiPCk2dx9UbJlJ3IYysK4AFhrEhDXnERaeFFfHsKrJP1woZXTGhSg8Z9fL3miBSHzkUzb3vgfb4JgTA', 'width': 4608}]",ChIJ8YNrTuu2bTkRhi0tIsxZTeQ,"{'compound_code': 'VRVJ+Q6 Jaipur, Rajasthan', 'global_code': '7JRQVRVJ+Q6'}",4.0,ChIJ8YNrTuu2bTkRhi0tIsxZTeQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",146.0,{'open_now': True},restraunt,2.0,
135,OPERATIONAL,"G-3,B-2/530, Chitrakoot, Jaipur, Rajasthan 302021, India","{'location': {'lat': 26.902118, 'lng': 75.735259}, 'viewport': {'northeast': {'lat': 26.90337667989272, 'lng': 75.73661252989272}, 'southwest': {'lat': 26.90067702010728, 'lng': 75.73391287010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,fee02794f2fb30057200a9274d552b4e020b987e,The Banna's Recipes,,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104182079930285321424"">A Google User</a>'], 'photo_reference': 'CmRaAAAArpexqK_f2Yt78Dy540XwFJJHtYzSjnAjmHPc-kEZJ7940atfOJrf9NlmnaVPnnWDUu1RQazkZSXQkgoNxXqLDbgoN_j3KRPmW-K730ZIrnrLHZ95v3jrQMYg5-uLIJ9QEhB5lxvF5rRu9vmGnRrvRKdJGhSMRzbU6xf3LttCt1PtFCDav-HSPQ', 'width': 960}]",ChIJkSerNZy1bTkR11dGi6b3XyU,"{'compound_code': 'WP2P+R4 Chitrakoot, Jaipur, Rajasthan', 'global_code': '7JRQWP2P+R4'}",4.9,ChIJkSerNZy1bTkR11dGi6b3XyU,"['restaurant', 'food', 'point_of_interest', 'establishment']",38.0,{'open_now': True},restraunt,,
136,OPERATIONAL,"Hotel OM Tower, M I Road, Church Road, Jaipur, Rajasthan 302001, India","{'location': {'lat': 26.917919, 'lng': 75.79998499999999}, 'viewport': {'northeast': {'lat': 26.91932097989272, 'lng': 75.80120297989272}, 'southwest': {'lat': 26.91662132010728, 'lng': 75.79850332010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a737813b631bafb53f2963ce8756234f010abdad,Revolving Restaurant,,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110079570771122820729"">Ashish Madan</a>'], 'photo_reference': 'CmRaAAAAFZV8FDnWbdZwR5yTISmcY3GROt4MF2wBRbHu33iclmAN_B4YC0V06kiwstfhM8v4rEgGILYo1sPuX_Vf-kFknt-AGC419fr6QrZ8YCudsEDSaFMsSJUtlJTAsVGJ5OPhEhBPyzVm4dud-BuyHkunCKJDGhSDwnk28DgfFScY2yQxJ13vekyLoQ', 'width': 1440}]",ChIJXSKhQQe0bTkRxOkGmC3Ety4,"{'compound_code': 'WQ9X+5X Jaipur, Rajasthan', 'global_code': '7JRQWQ9X+5X'}",3.9,ChIJXSKhQQe0bTkRxOkGmC3Ety4,"['restaurant', 'food', 'point_of_interest', 'establishment']",162.0,{'open_now': True},restraunt,3.0,
137,OPERATIONAL,"F 163, Chaitanya Marg, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India","{'location': {'lat': 26.909691, 'lng': 75.797771}, 'viewport': {'northeast': {'lat': 26.91109512989272, 'lng': 75.79914562989272}, 'southwest': {'lat': 26.90839547010728, 'lng': 75.79644597010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,3d1f9ceccef799b14826d68dc986ec6f71d0ed08,"Looters restaurant, c scheme,",,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104706574496239821443"">Arpit Bansal</a>'], 'photo_reference': 'CmRaAAAAdvGb79vFbQOZyOJmI4pBKyMXQIah57iZN--RCl76dl3dKQGNDdAFO73OlrO78p-P9uOpxh5ob7947Y6uFlg5ankqJE5NER1kBYH-3Lag7msS422frofmJfH1abhglrYsEhAYTxuCuMJvDMBtcflbC5LgGhTlApLs5i34rYEls2ndidwZMi9K9Q', 'width': 4032}]",ChIJYdwl8YG1bTkRlnqYXGPQBUM,"{'compound_code': 'WQ5X+V4 Jaipur, Rajasthan', 'global_code': '7JRQWQ5X+V4'}",4.4,ChIJYdwl8YG1bTkRlnqYXGPQBUM,"['restaurant', 'food', 'point_of_interest', 'establishment']",412.0,{'open_now': True},restraunt,,
138,OPERATIONAL,"C 84, Prithviraj Rd, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India","{'location': {'lat': 26.9098278, 'lng': 75.798351}, 'viewport': {'northeast': {'lat': 26.91143987989272, 'lng': 75.79984187989271}, 'southwest': {'lat': 26.90874022010728, 'lng': 75.79714222010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,9bc48aa6af92963a7b48d08a6541a410e5f0f66d,Culture Restaurant,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111093019376817652342"">Vishal Dwivedi</a>'], 'photo_reference': 'CmRaAAAAhMohr4h9xsq6HmyiG0la3nnSl63Jsxkp3nqG9lDewjpWHs97cBzt-FFM9ZCRpTjNx0OnHKQdh-GS9Zf2YJuZKFT3-VaMq1DoJw1ungvCo4DYIS73fjFvwPYauDn0GQXxEhBqOckKZVeec9wItWT3TWUDGhTzptbt4m6Vl4yVcfjY8fH4lLpN9g', 'width': 4160}]",ChIJE68c_QS0bTkRiCPYmeEaUp8,"{'compound_code': 'WQ5X+W8 Ashok Nagar, Jaipur, Rajasthan', 'global_code': '7JRQWQ5X+W8'}",4.1,ChIJE68c_QS0bTkRiCPYmeEaUp8,"['restaurant', 'food', 'point_of_interest', 'establishment']",604.0,{'open_now': True},restraunt,3.0,
139,OPERATIONAL,"C-10, Opp WTP, Lal Bahadur Nagar, Jai Jawan Colony, Malviya Nagar, Jaipur, Rajasthan 302017, India","{'location': {'lat': 26.8504453, 'lng': 75.802729}, 'viewport': {'northeast': {'lat': 26.85181177989272, 'lng': 75.80399827989272}, 'southwest': {'lat': 26.84911212010728, 'lng': 75.80129862010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,3e3c6c258007518e16cee75dabfb23c3a06c8fdc,Celebration Restaurant jaipur,,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104129298275647498074"">A Google User</a>'], 'photo_reference': 'CmRaAAAA9vscWk45bnD9TlDIfippp7a-ctnK-mjy32s5J9fB4vxtVRuCpNSxZK3Xt2k1pruhXQpDpEiE-luHW2G2C_i1dfQMrqVfoEZ-6T1Y5X4rGTQAOCYnf8P1Fuwy1p1LzoiKEhCF5jyN19hubUB_pX0R6g0BGhTGB7Wc5O7A3rdX351VmRQB8zR85w', 'width': 720}]",ChIJXW8UdWO1bTkRk2MBw0Kj_wo,"{'compound_code': 'VR23+53 Malviya Nagar, Jaipur, Rajasthan', 'global_code': '7JRQVR23+53'}",4.0,ChIJXW8UdWO1bTkRk2MBw0Kj_wo,"['restaurant', 'food', 'point_of_interest', 'establishment']",411.0,{'open_now': True},restraunt,2.0,
140,,,,,,,,,,,,,,,,rv_park,,0.0
141,CLOSED_TEMPORARILY,"Nandan Apartment, C-72(B), Sarojini Marg, C-Scheme, Panch Batti, Ashok, Nagar, Ja, Jaipur, Rajasthan 302001, India","{'location': {'lat': 26.909757, 'lng': 75.807537}, 'viewport': {'northeast': {'lat': 26.91118392989272, 'lng': 75.80876537989272}, 'southwest': {'lat': 26.90848427010728, 'lng': 75.80606572010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_jewish-71.png,1de1efbd4286f4f9835729163cd0be07a58286ee,Indo- Cosmétique et Trichologie,True,,ChIJ8X0XGKi2bTkR_4KxFDXEgzM,"{'compound_code': 'WR55+W2 Jaipur, Rajasthan', 'global_code': '7JRQWR55+W2'}",5.0,ChIJ8X0XGKi2bTkR_4KxFDXEgzM,"['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,,synagogue,,
142,CLOSED_TEMPORARILY,"Shop No 3105, Bagrun Walo ka Rastha, Last Crossing, Chand Poll, Jaipur, Rajasthan 302001, India","{'location': {'lat': 26.917892, 'lng': 75.801538}, 'viewport': {'northeast': {'lat': 26.91925832989272, 'lng': 75.8028958298927}, 'southwest': {'lat': 26.91655867010728, 'lng': 75.80019617010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_jewish-71.png,cd427251f33ac2fec33683ea91de0da7d5accdd7,Bajranj Bali Asscoits,True,,ChIJ7fboyQC0bTkRf6A85ZwApdo,,0.0,ChIJ7fboyQC0bTkRf6A85ZwApdo,"['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']",0.0,,synagogue,,
143,OPERATIONAL,"2/526, Malviya Nagar Rd, Sector 2, Malviya Nagar, Jaipur, Rajasthan 302017, India","{'location': {'lat': 26.84779, 'lng': 75.82053119999999}, 'viewport': {'northeast': {'lat': 26.84917047989273, 'lng': 75.82191192989272}, 'southwest': {'lat': 26.84647082010728, 'lng': 75.81921227010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,d2c58fef6aef2c0dd296e560f891f168db92bfe7,Satguru Sai Foundation,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113812755519254738101"">A Google User</a>'], 'photo_reference': 'CmRaAAAAYN1JY-sRYO-AlqC_fhUxIXdgafPoL-glhSbn8og1yeGoSGNmo9YfchaE5xo3O93C25wpxF6JqipU-KZBWpwVYwkgCDaPMgX4kgW5sHRldk4aXEYSGS-ttHvpqgiC2z_sEhCXEcctVa1p-fqC-nk7rnGvGhSSqIzsM2r5tixim1NF6TvobdlzNA', 'width': 4512}]",ChIJ0-A5Wg22bTkRh6Hj7a9XYPw,"{'compound_code': 'RRXC+46 Jaipur, Rajasthan', 'global_code': '7JRQRRXC+46'}",4.3,ChIJ0-A5Wg22bTkRh6Hj7a9XYPw,"['point_of_interest', 'establishment']",12.0,{'open_now': True},synagogue,,
144,OPERATIONAL,"Devisinghpura, Amer, Jaipur, Rajasthan 302001, India","{'location': {'lat': 26.9854865, 'lng': 75.8513454}, 'viewport': {'northeast': {'lat': 26.98918225, 'lng': 75.85539884999999}, 'southwest': {'lat': 26.98409725, 'lng': 75.84999425000001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/geocode-71.png,58945ca970cac0a5a98613d845ba63a011ba8db9,Amber Palace,,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107242163933308009294"">Lakhankiya Darshan</a>'], 'photo_reference': 'CmRaAAAAQZi_j7zs05YcN9P7et4AutY4jLa8LhcX-ym7YVIZ7TpQ4tCJKKDa5VUTfCva1f6IYqEDMAu_OhvQaqzzWbAIdEb7yid7JHeKR_-yVXSyG1H6e-jjmE0y-FsASzyCKla5EhAMHWNz6g5z629tU407tf7wGhQGIWsZo79oDLqCbnwF3ghcmx3aKg', 'width': 4000}]",ChIJ-w3Sy1qwbTkRK34UR2ffIWI,"{'compound_code': 'XVP2+5G Amer, Jaipur, Rajasthan', 'global_code': '7JRQXVP2+5G'}",4.6,ChIJ-w3Sy1qwbTkRK34UR2ffIWI,"['tourist_attraction', 'premise', 'point_of_interest', 'establishment']",93670.0,{'open_now': False},tourist_attraction,,
145,OPERATIONAL,"Hawa Mahal Rd, Badi Choupad, J.D.A. Market, Pink City, Jaipur, Rajasthan 302002, India","{'location': {'lat': 26.9239363, 'lng': 75.8267438}, 'viewport': {'northeast': {'lat': 26.92525457989272, 'lng': 75.82824392989274}, 'southwest': {'lat': 26.92255492010728, 'lng': 75.82554427010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/geocode-71.png,cbda97b8e1b121fbf8508e695fe18967aabdb757,Hawa Mahal,,"[{'height': 531, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103985834410496334207"">Sanjay Jain</a>'], 'photo_reference': 'CmRaAAAAU5c4EUJLhe4aOlrk1WoAVTvXMzThLZKZHXHuMcGyaVOx63QHF5JkS4FRvm84qT6E2W7ojkD6HFHA_xX-QseuxIdaxplmEbOz3oFkjMPnNTP5G4SP6C4agM5pd9qAGZiuEhDJERwNGSAEqBTH3ncWGfnLGhSkPuA7SPkHkMskXM7r2-gcDSPIgw', 'width': 921}]",ChIJpQvTG0uxbTkRDLLMHlNdDoY,"{'compound_code': 'WRFG+HM Jaipur, Rajasthan', 'global_code': '7JRQWRFG+HM'}",4.4,ChIJpQvTG0uxbTkRDLLMHlNdDoY,"['tourist_attraction', 'premise', 'point_of_interest', 'establishment']",83706.0,{'open_now': False},tourist_attraction,,
146,OPERATIONAL,"Amer Rd, Jal Mahal, Amer, Jaipur, Rajasthan 302002, India","{'location': {'lat': 26.953456, 'lng': 75.8462124}, 'viewport': {'northeast': {'lat': 26.95555389999999, 'lng': 75.84797320000001}, 'southwest': {'lat': 26.9527567, 'lng': 75.84093}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,92e5196576056613767072cdcf64259078e11b3c,Jal Mahal,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101577237551130307623"">Richa Sharma</a>'], 'photo_reference': 'CmRaAAAAk510KuqQTTE2JmiKgR9uXHiwhTgnC9NquWd-NhLAaWOWEAAskPfqu-X5PWhWRh0REdZRZTrQtoz2jiQR9_k9Az9itzyn5UL0wyiWpjjRL9-fU1FFUDDk-1S3NknRouBREhAfG0_pa7pI6Uj8ulzgFPjrGhTX6XfojeFb_UIfkJRvrfBLQFX7oA', 'width': 4032}]",ChIJlXJ26RuxbTkR0qsToxFP05c,"{'compound_code': 'XR3W+9F Jaipur, Rajasthan', 'global_code': '7JRQXR3W+9F'}",4.2,ChIJlXJ26RuxbTkR0qsToxFP05c,"['tourist_attraction', 'point_of_interest', 'establishment']",17949.0,{'open_now': True},tourist_attraction,,
147,OPERATIONAL,"Tulsi Marg, Gangori Bazaar, J.D.A. Market, Pink City, Jaipur, Rajasthan 302002, India","{'location': {'lat': 26.9257713, 'lng': 75.8236581}, 'viewport': {'northeast': {'lat': 26.93017810000001, 'lng': 75.82609665000001}, 'southwest': {'lat': 26.9235117, 'lng': 75.82220804999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/geocode-71.png,72656e220912ad4bc38583c16c22a3511568868b,"City Palace, Jaipur",,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104121440431764361728"">Narendra Singh</a>'], 'photo_reference': 'CmRaAAAA6fVhW1GPVeQ3VZqW2rCjFUFCMfZLdReozGB8FaEywhqPYcoXJDXQzocOpS5oWnVWyuLJ2_fQYdaaXME2ER_usW5oWSvI0hqYxt1fwBwTpwCO2NpFTUkF0cslOBWgS2FjEhBySIlQ9kCv-i8hRsKTbl0cGhRMlYybCslY7atqa8t1WKgz81zQdw', 'width': 3456}]",ChIJwbAghgu0bTkRYHt9ATEVgEQ,"{'compound_code': 'WRGF+8F Jaipur, Rajasthan', 'global_code': '7JRQWRGF+8F'}",4.4,ChIJwbAghgu0bTkRYHt9ATEVgEQ,"['tourist_attraction', 'premise', 'museum', 'point_of_interest', 'establishment']",34674.0,{'open_now': False},tourist_attraction,,
